book_id,chap_num,para_num,sent_num,token_str
42671,1,0,0,It
42671,1,0,1,is
42671,1,0,2,a
42671,1,0,3,truth
42671,1,0,4,universally
42671,1,0,5,acknowledged
42671,1,0,6,that
42671,1,0,7,a
42671,1,0,8,single
42671,1,0,9,man
42671,1,0,10,in
42671,1,0,11,possession
42671,1,0,12,of
42671,1,0,13,a
42671,1,0,14,good
42671,1,0,15,fortune
42671,1,0,16,must
42671,1,0,17,be
42671,1,0,18,in
42671,1,0,19,want
42671,1,0,20,of
42671,1,0,21,a
42671,1,0,22,wife
42671,2,0,0,However
42671,2,0,1,little
42671,2,0,2,known
42671,2,0,3,the
42671,2,0,4,feelings
42671,2,0,5,or
42671,2,0,6,views
42671,2,0,7,of
42671,2,0,8,such
42671,2,0,9,a
42671,2,0,10,man
42671,2,0,11,may
42671,2,0,12,be
42671,2,0,13,on
42671,2,0,14,his
42671,2,0,15,first
42671,2,0,16,entering
42671,2,0,17,a
42671,2,0,18,neighbourhood
42671,2,0,19,this
42671,2,0,20,truth
42671,2,0,21,is
42671,2,0,22,so
42671,2,0,23,well
42671,2,0,24,fixed
42671,2,0,25,in
42671,2,0,26,the
42671,2,0,27,minds
42671,2,0,28,of
42671,2,0,29,the
42671,2,0,30,surrounding
42671,2,0,31,families
42671,2,0,32,that
42671,2,0,33,he
42671,2,0,34,is
42671,2,0,35,considered
42671,2,0,36,as
42671,2,0,37,the
42671,2,0,38,rightful
42671,2,0,39,property
42671,2,0,40,of
42671,2,0,41,some
42671,2,0,42,one
42671,2,0,43,or
42671,2,0,44,other
42671,2,0,45,of
42671,2,0,46,their
42671,2,0,47,daughters
42671,3,1,0,My
42671,3,1,1,dear
42671,3,1,2,Mr
42671,3,2,0,
42671,3,2,1,Bennet
42671,3,2,2,
42671,3,3,0,
42671,3,3,1,said
42671,3,3,2,his
42671,3,3,3,lady
42671,3,3,4,to
42671,3,3,5,him
42671,3,3,6,one
42671,3,3,7,day
42671,3,3,8,
42671,3,4,0,have
42671,3,4,1,you
42671,3,4,2,heard
42671,3,4,3,that
42671,3,4,4,Netherfield
42671,3,4,5,Park
42671,3,4,6,is
42671,3,4,7,let
42671,3,4,8,at
42671,3,4,9,last
42671,4,0,0,Mr
42671,4,1,0,
42671,4,1,1,Bennet
42671,4,1,2,replied
42671,4,1,3,that
42671,4,1,4,he
42671,4,1,5,had
42671,4,1,6,not
42671,5,1,0,But
42671,5,1,1,it
42671,5,1,2,is
42671,5,1,3,
42671,5,2,0,
42671,5,2,1,returned
42671,5,2,2,she
42671,5,4,0,for
42671,5,4,1,Mrs
42671,5,5,0,
42671,5,5,1,Long
42671,5,5,2,has
42671,5,5,3,just
42671,5,5,4,been
42671,5,5,5,here
42671,5,5,6,and
42671,5,5,7,she
42671,5,5,8,told
42671,5,5,9,me
42671,5,5,10,all
42671,5,5,11,about
42671,5,5,12,it
42671,6,0,0,Mr
42671,6,1,0,
42671,6,1,1,Bennet
42671,6,1,2,made
42671,6,1,3,no
42671,6,1,4,answer
42671,7,1,0,Do
42671,7,1,1,not
42671,7,1,2,you
42671,7,1,3,want
42671,7,1,4,to
42671,7,1,5,know
42671,7,1,6,who
42671,7,1,7,has
42671,7,1,8,taken
42671,7,1,9,it
42671,7,2,0,
42671,7,2,1,cried
42671,7,2,2,his
42671,7,2,3,wife
42671,7,2,4,impatiently
42671,8,1,0,_You_
42671,8,1,1,want
42671,8,1,2,to
42671,8,1,3,tell
42671,8,1,4,me
42671,8,1,5,and
42671,8,1,6,I
42671,8,1,7,have
42671,8,1,8,no
42671,8,1,9,objection
42671,8,1,10,to
42671,8,1,11,hearing
42671,8,1,12,it
42671,9,0,0,This
42671,9,0,1,was
42671,9,0,2,invitation
42671,9,0,3,enough
42671,10,1,0,Why
42671,10,1,1,my
42671,10,1,2,dear
42671,10,1,3,you
42671,10,1,4,must
42671,10,1,5,know
42671,10,1,6,Mrs
42671,10,2,0,
42671,10,2,1,Long
42671,10,2,2,says
42671,10,2,3,that
42671,10,2,4,Netherfield
42671,10,2,5,is
42671,10,2,6,taken
42671,10,2,7,by
42671,10,2,8,a
42671,10,2,9,young
42671,10,2,10,man
42671,10,2,11,of
42671,10,2,12,large
42671,10,2,13,fortune
42671,10,2,14,from
42671,10,2,15,the
42671,10,2,16,north
42671,10,2,17,of
42671,10,2,18,England
42671,10,3,0,
42671,10,3,1,that
42671,10,3,2,he
42671,10,3,3,came
42671,10,3,4,down
42671,10,3,5,on
42671,10,3,6,Monday
42671,10,3,7,in
42671,10,3,8,a
42671,10,3,9,chaise
42671,10,3,10,and
42671,10,3,11,four
42671,10,3,12,to
42671,10,3,13,see
42671,10,3,14,the
42671,10,3,15,place
42671,10,3,16,and
42671,10,3,17,was
42671,10,3,18,so
42671,10,3,19,much
42671,10,3,20,delighted
42671,10,3,21,with
42671,10,3,22,it
42671,10,3,23,that
42671,10,3,24,he
42671,10,3,25,agreed
42671,10,3,26,with
42671,10,3,27,Mr
42671,10,4,0,
42671,10,4,1,Morris
42671,10,4,2,immediately
42671,10,5,0,
42671,10,5,1,that
42671,10,5,2,he
42671,10,5,3,is
42671,10,5,4,to
42671,10,5,5,take
42671,10,5,6,possession
42671,10,5,7,before
42671,10,5,8,Michaelmas
42671,10,5,9,and
42671,10,5,10,some
42671,10,5,11,of
42671,10,5,12,his
42671,10,5,13,servants
42671,10,5,14,are
42671,10,5,15,to
42671,10,5,16,be
42671,10,5,17,in
42671,10,5,18,the
42671,10,5,19,house
42671,10,5,20,by
42671,10,5,21,the
42671,10,5,22,end
42671,10,5,23,of
42671,10,5,24,next
42671,10,5,25,week
42671,11,1,0,What
42671,11,1,1,is
42671,11,1,2,his
42671,11,1,3,name
42671,12,1,0,Bingley
42671,13,1,0,Is
42671,13,1,1,he
42671,13,1,2,married
42671,13,1,3,or
42671,13,1,4,single
42671,14,1,0,Oh
42671,14,2,0,
42671,14,2,1,single
42671,14,2,2,my
42671,14,2,3,dear
42671,14,2,4,to
42671,14,2,5,be
42671,14,2,6,sure
42671,14,3,0,
42671,14,3,1,A
42671,14,3,2,single
42671,14,3,3,man
42671,14,3,4,of
42671,14,3,5,large
42671,14,3,6,fortune
42671,14,4,0,
42671,14,4,1,four
42671,14,4,2,or
42671,14,4,3,five
42671,14,4,4,thousand
42671,14,4,5,a
42671,14,4,6,year
42671,14,5,0,
42671,14,5,1,What
42671,14,5,2,a
42671,14,5,3,fine
42671,14,5,4,thing
42671,14,5,5,for
42671,14,5,6,our
42671,14,5,7,girls
42671,15,1,0,How
42671,15,1,1,so
42671,15,2,0,
42671,15,2,1,how
42671,15,2,2,can
42671,15,2,3,it
42671,15,2,4,affect
42671,15,2,5,them
42671,16,1,0,My
42671,16,1,1,dear
42671,16,1,2,Mr
42671,16,2,0,
42671,16,2,1,Bennet
42671,16,2,2,
42671,16,3,0,
42671,16,3,1,replied
42671,16,3,2,his
42671,16,3,3,wife
42671,16,3,4,
42671,16,4,0,how
42671,16,4,1,can
42671,16,4,2,you
42671,16,4,3,be
42671,16,4,4,so
42671,16,4,5,tiresome
42671,16,5,0,
42671,16,5,1,You
42671,16,5,2,must
42671,16,5,3,know
42671,16,5,4,that
42671,16,5,5,I
42671,16,5,6,am
42671,16,5,7,thinking
42671,16,5,8,of
42671,16,5,9,his
42671,16,5,10,marrying
42671,16,5,11,one
42671,16,5,12,of
42671,16,5,13,them
42671,17,1,0,Is
42671,17,1,1,that
42671,17,1,2,his
42671,17,1,3,design
42671,17,1,4,in
42671,17,1,5,settling
42671,17,1,6,here
42671,18,1,0,Design
42671,18,2,0,
42671,18,2,1,nonsense
42671,18,2,2,how
42671,18,2,3,can
42671,18,2,4,you
42671,18,2,5,talk
42671,18,2,6,so
42671,18,3,0,
42671,18,3,1,But
42671,18,3,2,it
42671,18,3,3,is
42671,18,3,4,very
42671,18,3,5,likely
42671,18,3,6,that
42671,18,3,7,he
42671,18,3,8,_may_
42671,18,3,9,fall
42671,18,3,10,in
42671,18,3,11,love
42671,18,3,12,with
42671,18,3,13,one
42671,18,3,14,of
42671,18,3,15,them
42671,18,3,16,and
42671,18,3,17,therefore
42671,18,3,18,you
42671,18,3,19,must
42671,18,3,20,visit
42671,18,3,21,him
42671,18,3,22,as
42671,18,3,23,soon
42671,18,3,24,as
42671,18,3,25,he
42671,18,3,26,comes
42671,19,1,0,I
42671,19,1,1,see
42671,19,1,2,no
42671,19,1,3,occasion
42671,19,1,4,for
42671,19,1,5,that
42671,19,2,0,
42671,19,2,1,You
42671,19,2,2,and
42671,19,2,3,the
42671,19,2,4,girls
42671,19,2,5,may
42671,19,2,6,go
42671,19,2,7,or
42671,19,2,8,you
42671,19,2,9,may
42671,19,2,10,send
42671,19,2,11,them
42671,19,2,12,by
42671,19,2,13,themselves
42671,19,2,14,which
42671,19,2,15,perhaps
42671,19,2,16,will
42671,19,2,17,be
42671,19,2,18,still
42671,19,2,19,better
42671,19,2,20,for
42671,19,2,21,as
42671,19,2,22,you
42671,19,2,23,are
42671,19,2,24,as
42671,19,2,25,handsome
42671,19,2,26,as
42671,19,2,27,any
42671,19,2,28,of
42671,19,2,29,them
42671,19,2,30,Mr
42671,19,3,0,
42671,19,3,1,Bingley
42671,19,3,2,might
42671,19,3,3,like
42671,19,3,4,you
42671,19,3,5,the
42671,19,3,6,best
42671,19,3,7,of
42671,19,3,8,the
42671,19,3,9,party
42671,20,1,0,My
42671,20,1,1,dear
42671,20,1,2,you
42671,20,1,3,flatter
42671,20,1,4,me
42671,20,2,0,
42671,20,2,1,I
42671,20,2,2,certainly
42671,20,2,3,_have_
42671,20,2,4,had
42671,20,2,5,my
42671,20,2,6,share
42671,20,2,7,of
42671,20,2,8,beauty
42671,20,2,9,but
42671,20,2,10,I
42671,20,2,11,do
42671,20,2,12,not
42671,20,2,13,pretend
42671,20,2,14,to
42671,20,2,15,be
42671,20,2,16,any
42671,20,2,17,thing
42671,20,2,18,extraordinary
42671,20,2,19,now
42671,20,3,0,
42671,20,3,1,When
42671,20,3,2,a
42671,20,3,3,woman
42671,20,3,4,has
42671,20,3,5,five
42671,20,3,6,grown
42671,20,3,7,up
42671,20,3,8,daughters
42671,20,3,9,she
42671,20,3,10,ought
42671,20,3,11,to
42671,20,3,12,give
42671,20,3,13,over
42671,20,3,14,thinking
42671,20,3,15,of
42671,20,3,16,her
42671,20,3,17,own
42671,20,3,18,beauty
42671,21,1,0,In
42671,21,1,1,such
42671,21,1,2,cases
42671,21,1,3,a
42671,21,1,4,woman
42671,21,1,5,has
42671,21,1,6,not
42671,21,1,7,often
42671,21,1,8,much
42671,21,1,9,beauty
42671,21,1,10,to
42671,21,1,11,think
42671,21,1,12,of
42671,22,1,0,But
42671,22,1,1,my
42671,22,1,2,dear
42671,22,1,3,you
42671,22,1,4,must
42671,22,1,5,indeed
42671,22,1,6,go
42671,22,1,7,and
42671,22,1,8,see
42671,22,1,9,Mr
42671,22,2,0,
42671,22,2,1,Bingley
42671,22,2,2,when
42671,22,2,3,he
42671,22,2,4,comes
42671,22,2,5,into
42671,22,2,6,the
42671,22,2,7,neighbourhood
42671,23,1,0,It
42671,23,1,1,is
42671,23,1,2,more
42671,23,1,3,than
42671,23,1,4,I
42671,23,1,5,engage
42671,23,1,6,for
42671,23,1,7,I
42671,23,1,8,assure
42671,23,1,9,you
42671,24,1,0,But
42671,24,1,1,consider
42671,24,1,2,your
42671,24,1,3,daughters
42671,24,2,0,
42671,24,2,1,Only
42671,24,2,2,think
42671,24,2,3,what
42671,24,2,4,an
42671,24,2,5,establishment
42671,24,2,6,it
42671,24,2,7,would
42671,24,2,8,be
42671,24,2,9,for
42671,24,2,10,one
42671,24,2,11,of
42671,24,2,12,them
42671,24,3,0,
42671,24,3,1,Sir
42671,24,3,2,William
42671,24,3,3,and
42671,24,3,4,Lady
42671,24,3,5,Lucas
42671,24,3,6,are
42671,24,3,7,determined
42671,24,3,8,to
42671,24,3,9,go
42671,24,3,10,merely
42671,24,3,11,on
42671,24,3,12,that
42671,24,3,13,account
42671,24,3,14,for
42671,24,3,15,in
42671,24,3,16,general
42671,24,3,17,you
42671,24,3,18,know
42671,24,3,19,they
42671,24,3,20,visit
42671,24,3,21,no
42671,24,3,22,new
42671,24,3,23,comers
42671,24,4,0,
42671,24,4,1,Indeed
42671,24,4,2,you
42671,24,4,3,must
42671,24,4,4,go
42671,24,4,5,for
42671,24,4,6,it
42671,24,4,7,will
42671,24,4,8,be
42671,24,4,9,impossible
42671,24,4,10,for
42671,24,4,11,_us_
42671,24,4,12,to
42671,24,4,13,visit
42671,24,4,14,him
42671,24,4,15,if
42671,24,4,16,you
42671,24,4,17,do
42671,24,4,18,not
42671,25,1,0,You
42671,25,1,1,are
42671,25,1,2,over
42671,25,1,3,scrupulous
42671,25,1,4,surely
42671,25,2,0,
42671,25,2,1,I
42671,25,2,2,dare
42671,25,2,3,say
42671,25,2,4,Mr
42671,25,3,0,
42671,25,3,1,Bingley
42671,25,3,2,will
42671,25,3,3,be
42671,25,3,4,very
42671,25,3,5,glad
42671,25,3,6,to
42671,25,3,7,see
42671,25,3,8,you
42671,25,4,0,
42671,25,4,1,and
42671,25,4,2,I
42671,25,4,3,will
42671,25,4,4,send
42671,25,4,5,a
42671,25,4,6,few
42671,25,4,7,lines
42671,25,4,8,by
42671,25,4,9,you
42671,25,4,10,to
42671,25,4,11,assure
42671,25,4,12,him
42671,25,4,13,of
42671,25,4,14,my
42671,25,4,15,hearty
42671,25,4,16,consent
42671,25,4,17,to
42671,25,4,18,his
42671,25,4,19,marrying
42671,25,4,20,which
42671,25,4,21,ever
42671,25,4,22,he
42671,25,4,23,chuses
42671,25,4,24,of
42671,25,4,25,the
42671,25,4,26,girls
42671,25,5,0,
42671,25,5,1,though
42671,25,5,2,I
42671,25,5,3,must
42671,25,5,4,throw
42671,25,5,5,in
42671,25,5,6,a
42671,25,5,7,good
42671,25,5,8,word
42671,25,5,9,for
42671,25,5,10,my
42671,25,5,11,little
42671,25,5,12,Lizzy
42671,26,1,0,I
42671,26,1,1,desire
42671,26,1,2,you
42671,26,1,3,will
42671,26,1,4,do
42671,26,1,5,no
42671,26,1,6,such
42671,26,1,7,thing
42671,26,2,0,
42671,26,2,1,Lizzy
42671,26,2,2,is
42671,26,2,3,not
42671,26,2,4,a
42671,26,2,5,bit
42671,26,2,6,better
42671,26,2,7,than
42671,26,2,8,the
42671,26,2,9,others
42671,26,3,0,
42671,26,3,1,and
42671,26,3,2,I
42671,26,3,3,am
42671,26,3,4,sure
42671,26,3,5,she
42671,26,3,6,is
42671,26,3,7,not
42671,26,3,8,half
42671,26,3,9,so
42671,26,3,10,handsome
42671,26,3,11,as
42671,26,3,12,Jane
42671,26,3,13,nor
42671,26,3,14,half
42671,26,3,15,so
42671,26,3,16,good
42671,26,3,17,humoured
42671,26,3,18,as
42671,26,3,19,Lydia
42671,26,4,0,
42671,26,4,1,But
42671,26,4,2,you
42671,26,4,3,are
42671,26,4,4,always
42671,26,4,5,giving
42671,26,4,6,_her_
42671,26,4,7,the
42671,26,4,8,preference
42671,27,1,0,They
42671,27,1,1,have
42671,27,1,2,none
42671,27,1,3,of
42671,27,1,4,them
42671,27,1,5,much
42671,27,1,6,to
42671,27,1,7,recommend
42671,27,1,8,them
42671,27,1,9,
42671,27,2,0,
42671,27,2,1,replied
42671,27,2,2,he
42671,27,4,0,they
42671,27,4,1,are
42671,27,4,2,all
42671,27,4,3,silly
42671,27,4,4,and
42671,27,4,5,ignorant
42671,27,4,6,like
42671,27,4,7,other
42671,27,4,8,girls
42671,27,5,0,
42671,27,5,1,but
42671,27,5,2,Lizzy
42671,27,5,3,has
42671,27,5,4,something
42671,27,5,5,more
42671,27,5,6,of
42671,27,5,7,quickness
42671,27,5,8,than
42671,27,5,9,her
42671,27,5,10,sisters
42671,28,1,0,Mr
42671,28,2,0,
42671,28,2,1,Bennet
42671,28,2,2,how
42671,28,2,3,can
42671,28,2,4,you
42671,28,2,5,abuse
42671,28,2,6,your
42671,28,2,7,own
42671,28,2,8,children
42671,28,2,9,in
42671,28,2,10,such
42671,28,2,11,a
42671,28,2,12,way
42671,28,3,0,
42671,28,3,1,You
42671,28,3,2,take
42671,28,3,3,delight
42671,28,3,4,in
42671,28,3,5,vexing
42671,28,3,6,me
42671,28,4,0,
42671,28,4,1,You
42671,28,4,2,have
42671,28,4,3,no
42671,28,4,4,compassion
42671,28,4,5,on
42671,28,4,6,my
42671,28,4,7,poor
42671,28,4,8,nerves
42671,29,1,0,You
42671,29,1,1,mistake
42671,29,1,2,me
42671,29,1,3,my
42671,29,1,4,dear
42671,29,2,0,
42671,29,2,1,I
42671,29,2,2,have
42671,29,2,3,a
42671,29,2,4,high
42671,29,2,5,respect
42671,29,2,6,for
42671,29,2,7,your
42671,29,2,8,nerves
42671,29,3,0,
42671,29,3,1,They
42671,29,3,2,are
42671,29,3,3,my
42671,29,3,4,old
42671,29,3,5,friends
42671,29,4,0,
42671,29,4,1,I
42671,29,4,2,have
42671,29,4,3,heard
42671,29,4,4,you
42671,29,4,5,mention
42671,29,4,6,them
42671,29,4,7,with
42671,29,4,8,consideration
42671,29,4,9,these
42671,29,4,10,twenty
42671,29,4,11,years
42671,29,4,12,at
42671,29,4,13,least
42671,30,1,0,Ah
42671,30,2,0,
42671,30,2,1,you
42671,30,2,2,do
42671,30,2,3,not
42671,30,2,4,know
42671,30,2,5,what
42671,30,2,6,I
42671,30,2,7,suffer
42671,31,1,0,But
42671,31,1,1,I
42671,31,1,2,hope
42671,31,1,3,you
42671,31,1,4,will
42671,31,1,5,get
42671,31,1,6,over
42671,31,1,7,it
42671,31,1,8,and
42671,31,1,9,live
42671,31,1,10,to
42671,31,1,11,see
42671,31,1,12,many
42671,31,1,13,young
42671,31,1,14,men
42671,31,1,15,of
42671,31,1,16,four
42671,31,1,17,thousand
42671,31,1,18,a
42671,31,1,19,year
42671,31,1,20,come
42671,31,1,21,into
42671,31,1,22,the
42671,31,1,23,neighbourhood
42671,32,1,0,It
42671,32,1,1,will
42671,32,1,2,be
42671,32,1,3,no
42671,32,1,4,use
42671,32,1,5,to
42671,32,1,6,us
42671,32,1,7,if
42671,32,1,8,twenty
42671,32,1,9,such
42671,32,1,10,should
42671,32,1,11,come
42671,32,1,12,since
42671,32,1,13,you
42671,32,1,14,will
42671,32,1,15,not
42671,32,1,16,visit
42671,32,1,17,them
42671,33,1,0,Depend
42671,33,1,1,upon
42671,33,1,2,it
42671,33,1,3,my
42671,33,1,4,dear
42671,33,1,5,that
42671,33,1,6,when
42671,33,1,7,there
42671,33,1,8,are
42671,33,1,9,twenty
42671,33,1,10,I
42671,33,1,11,will
42671,33,1,12,visit
42671,33,1,13,them
42671,33,1,14,all
42671,34,0,0,Mr
42671,34,1,0,
42671,34,1,1,Bennet
42671,34,1,2,was
42671,34,1,3,so
42671,34,1,4,odd
42671,34,1,5,a
42671,34,1,6,mixture
42671,34,1,7,of
42671,34,1,8,quick
42671,34,1,9,parts
42671,34,1,10,sarcastic
42671,34,1,11,humour
42671,34,1,12,reserve
42671,34,1,13,and
42671,34,1,14,caprice
42671,34,1,15,that
42671,34,1,16,the
42671,34,1,17,experience
42671,34,1,18,of
42671,34,1,19,three
42671,34,1,20,and
42671,34,1,21,twenty
42671,34,1,22,years
42671,34,1,23,had
42671,34,1,24,been
42671,34,1,25,insufficient
42671,34,1,26,to
42671,34,1,27,make
42671,34,1,28,his
42671,34,1,29,wife
42671,34,1,30,understand
42671,34,1,31,his
42671,34,1,32,character
42671,34,2,0,
42671,34,2,1,_Her_
42671,34,2,2,mind
42671,34,2,3,was
42671,34,2,4,less
42671,34,2,5,difficult
42671,34,2,6,to
42671,34,2,7,develope
42671,34,3,0,
42671,34,3,1,She
42671,34,3,2,was
42671,34,3,3,a
42671,34,3,4,woman
42671,34,3,5,of
42671,34,3,6,mean
42671,34,3,7,understanding
42671,34,3,8,little
42671,34,3,9,information
42671,34,3,10,and
42671,34,3,11,uncertain
42671,34,3,12,temper
42671,34,4,0,
42671,34,4,1,When
42671,34,4,2,she
42671,34,4,3,was
42671,34,4,4,discontented
42671,34,4,5,she
42671,34,4,6,fancied
42671,34,4,7,herself
42671,34,4,8,nervous
42671,34,5,0,
42671,34,5,1,The
42671,34,5,2,business
42671,34,5,3,of
42671,34,5,4,her
42671,34,5,5,life
42671,34,5,6,was
42671,34,5,7,to
42671,34,5,8,get
42671,34,5,9,her
42671,34,5,10,daughters
42671,34,5,11,married
42671,34,6,0,
42671,34,6,1,its
42671,34,6,2,solace
42671,34,6,3,was
42671,34,6,4,visiting
42671,34,6,5,and
42671,34,6,6,news
42671,35,0,0,Mr
42671,35,1,0,
42671,35,1,1,Bennet
42671,35,1,2,was
42671,35,1,3,among
42671,35,1,4,the
42671,35,1,5,earliest
42671,35,1,6,of
42671,35,1,7,those
42671,35,1,8,who
42671,35,1,9,waited
42671,35,1,10,on
42671,35,1,11,Mr
42671,35,2,0,
42671,35,2,1,Bingley
42671,35,3,0,
42671,35,3,1,He
42671,35,3,2,had
42671,35,3,3,always
42671,35,3,4,intended
42671,35,3,5,to
42671,35,3,6,visit
42671,35,3,7,him
42671,35,3,8,though
42671,35,3,9,to
42671,35,3,10,the
42671,35,3,11,last
42671,35,3,12,always
42671,35,3,13,assuring
42671,35,3,14,his
42671,35,3,15,wife
42671,35,3,16,that
42671,35,3,17,he
42671,35,3,18,should
42671,35,3,19,not
42671,35,3,20,go
42671,35,4,0,
42671,35,4,1,and
42671,35,4,2,till
42671,35,4,3,the
42671,35,4,4,evening
42671,35,4,5,after
42671,35,4,6,the
42671,35,4,7,visit
42671,35,4,8,was
42671,35,4,9,paid
42671,35,4,10,she
42671,35,4,11,had
42671,35,4,12,no
42671,35,4,13,knowledge
42671,35,4,14,of
42671,35,4,15,it
42671,35,5,0,
42671,35,5,1,It
42671,35,5,2,was
42671,35,5,3,then
42671,35,5,4,disclosed
42671,35,5,5,in
42671,35,5,6,the
42671,35,5,7,following
42671,35,5,8,manner
42671,35,6,0,
42671,35,6,1,Observing
42671,35,6,2,his
42671,35,6,3,second
42671,35,6,4,daughter
42671,35,6,5,employed
42671,35,6,6,in
42671,35,6,7,trimming
42671,35,6,8,a
42671,35,6,9,hat
42671,35,6,10,he
42671,35,6,11,suddenly
42671,35,6,12,addressed
42671,35,6,13,her
42671,35,6,14,with
42671,35,6,15,
42671,36,1,0,I
42671,36,1,1,hope
42671,36,1,2,Mr
42671,36,2,0,
42671,36,2,1,Bingley
42671,36,2,2,will
42671,36,2,3,like
42671,36,2,4,it
42671,36,2,5,Lizzy
42671,37,1,0,We
42671,37,1,1,are
42671,37,1,2,not
42671,37,1,3,in
42671,37,1,4,a
42671,37,1,5,way
42671,37,1,6,to
42671,37,1,7,know
42671,37,1,8,_what_
42671,37,1,9,Mr
42671,37,2,0,
42671,37,2,1,Bingley
42671,37,2,2,likes
42671,37,2,3,
42671,37,3,0,
42671,37,3,1,said
42671,37,3,2,her
42671,37,3,3,mother
42671,37,3,4,resentfully
42671,37,3,5,
42671,37,4,0,since
42671,37,4,1,we
42671,37,4,2,are
42671,37,4,3,not
42671,37,4,4,to
42671,37,4,5,visit
42671,38,1,0,But
42671,38,1,1,you
42671,38,1,2,forget
42671,38,1,3,mama
42671,38,1,4,
42671,38,2,0,
42671,38,2,1,said
42671,38,2,2,Elizabeth
42671,38,2,3,
42671,38,3,0,that
42671,38,3,1,we
42671,38,3,2,shall
42671,38,3,3,meet
42671,38,3,4,him
42671,38,3,5,at
42671,38,3,6,the
42671,38,3,7,assemblies
42671,38,3,8,and
42671,38,3,9,that
42671,38,3,10,Mrs
42671,38,4,0,
42671,38,4,1,Long
42671,38,4,2,has
42671,38,4,3,promised
42671,38,4,4,to
42671,38,4,5,introduce
42671,38,4,6,him
42671,39,1,0,I
42671,39,1,1,do
42671,39,1,2,not
42671,39,1,3,believe
42671,39,1,4,Mrs
42671,39,2,0,
42671,39,2,1,Long
42671,39,2,2,will
42671,39,2,3,do
42671,39,2,4,any
42671,39,2,5,such
42671,39,2,6,thing
42671,39,3,0,
42671,39,3,1,She
42671,39,3,2,has
42671,39,3,3,two
42671,39,3,4,nieces
42671,39,3,5,of
42671,39,3,6,her
42671,39,3,7,own
42671,39,4,0,
42671,39,4,1,She
42671,39,4,2,is
42671,39,4,3,a
42671,39,4,4,selfish
42671,39,4,5,hypocritical
42671,39,4,6,woman
42671,39,4,7,and
42671,39,4,8,I
42671,39,4,9,have
42671,39,4,10,no
42671,39,4,11,opinion
42671,39,4,12,of
42671,39,4,13,her
42671,40,1,0,No
42671,40,1,1,more
42671,40,1,2,have
42671,40,1,3,I
42671,40,1,4,
42671,40,2,0,
42671,40,2,1,said
42671,40,2,2,Mr
42671,40,3,0,
42671,40,3,1,Bennet
42671,40,5,0,and
42671,40,5,1,I
42671,40,5,2,am
42671,40,5,3,glad
42671,40,5,4,to
42671,40,5,5,find
42671,40,5,6,that
42671,40,5,7,you
42671,40,5,8,do
42671,40,5,9,not
42671,40,5,10,depend
42671,40,5,11,on
42671,40,5,12,her
42671,40,5,13,serving
42671,40,5,14,you
42671,41,0,0,Mrs
42671,41,1,0,
42671,41,1,1,Bennet
42671,41,1,2,deigned
42671,41,1,3,not
42671,41,1,4,to
42671,41,1,5,make
42671,41,1,6,any
42671,41,1,7,reply
42671,41,2,0,
42671,41,2,1,but
42671,41,2,2,unable
42671,41,2,3,to
42671,41,2,4,contain
42671,41,2,5,herself
42671,41,2,6,began
42671,41,2,7,scolding
42671,41,2,8,one
42671,41,2,9,of
42671,41,2,10,her
42671,41,2,11,daughters
42671,42,1,0,Don
42671,42,1,1,t
42671,42,1,2,keep
42671,42,1,3,coughing
42671,42,1,4,so
42671,42,1,5,Kitty
42671,42,1,6,for
42671,42,1,7,heaven
42671,42,1,8,s
42671,42,1,9,sake
42671,42,2,0,
42671,42,2,1,Have
42671,42,2,2,a
42671,42,2,3,little
42671,42,2,4,compassion
42671,42,2,5,on
42671,42,2,6,my
42671,42,2,7,nerves
42671,42,3,0,
42671,42,3,1,You
42671,42,3,2,tear
42671,42,3,3,them
42671,42,3,4,to
42671,42,3,5,pieces
42671,43,1,0,Kitty
42671,43,1,1,has
42671,43,1,2,no
42671,43,1,3,discretion
42671,43,1,4,in
42671,43,1,5,her
42671,43,1,6,coughs
42671,43,1,7,
42671,43,2,0,
42671,43,2,1,said
42671,43,2,2,her
42671,43,2,3,father
42671,43,4,0,she
42671,43,4,1,times
42671,43,4,2,them
42671,43,4,3,ill
42671,44,1,0,I
42671,44,1,1,do
42671,44,1,2,not
42671,44,1,3,cough
42671,44,1,4,for
42671,44,1,5,my
42671,44,1,6,own
42671,44,1,7,amusement
42671,44,1,8,
42671,44,2,0,
42671,44,2,1,replied
42671,44,2,2,Kitty
42671,44,2,3,fretfully
42671,45,1,0,When
42671,45,1,1,is
42671,45,1,2,your
42671,45,1,3,next
42671,45,1,4,ball
42671,45,1,5,to
42671,45,1,6,be
42671,45,1,7,Lizzy
42671,46,1,0,To
42671,46,1,1,morrow
42671,46,1,2,fortnight
42671,47,1,0,Aye
42671,47,1,1,so
42671,47,1,2,it
42671,47,1,3,is
42671,47,1,4,
42671,47,2,0,
42671,47,2,1,cried
42671,47,2,2,her
42671,47,2,3,mother
42671,47,2,4,
42671,47,3,0,and
42671,47,3,1,Mrs
42671,47,4,0,
42671,47,4,1,Long
42671,47,4,2,does
42671,47,4,3,not
42671,47,4,4,come
42671,47,4,5,back
42671,47,4,6,till
42671,47,4,7,the
42671,47,4,8,day
42671,47,4,9,before
42671,47,5,0,
42671,47,5,1,so
42671,47,5,2,it
42671,47,5,3,will
42671,47,5,4,be
42671,47,5,5,impossible
42671,47,5,6,for
42671,47,5,7,her
